"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Recibimos con mucha alegría la noticia de que Toño Vargas, reconocido locutor de nuestra @SeleccionPeru <U+0001F1F5><U+0001F1EA>, pudo ve… https://t.co/KgowslvUNv",FALSE,1099,NA,2021-08-06 19:42:14,TRUE,NA,"1423731157997391877",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",73,FALSE,FALSE,NA,NA
"¡Las rondas se ponen cada vez más difíciles! <U+26BD><U+FE0F><U+0001F3AE>

Hoy hasta las 23:59 horas tienes tiempo de jugar tu partido de 4t… https://t.co/yJHf7ehFws",FALSE,28,NA,2021-08-06 00:10:46,TRUE,NA,"1423436350972366849",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",0,FALSE,FALSE,NA,NA
"¡Capacitación constante! <U+26BD><U+FE0F>

Treinta árbitros peruanos participaron del Curso FIFA-RAP (Programa de Asistencia al A… https://t.co/mMt8DZiLdw",FALSE,47,NA,2021-08-04 20:26:51,TRUE,NA,"1423017609918885890",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",1,FALSE,FALSE,NA,NA
"¡Continúa el torneo para aficionados más importante del país! <U+0001F3AE><U+26BD><U+FE0F>

Hoy se juega la 3° ronda eliminatoria y puedes p… https://t.co/g5TA1gXmkx",FALSE,26,NA,2021-08-04 15:17:38,TRUE,NA,"1422939792782864390",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",0,FALSE,FALSE,NA,NA
"¡Atención! <U+0001F6A8>

@CONMEBOL se pronunció sobre posibilidad de fechas triples de las Clasificatorias Sudamericanas en lo… https://t.co/Q2snGyNYJb",FALSE,107,NA,2021-08-03 20:09:33,TRUE,NA,"1422650870894899205",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",14,FALSE,FALSE,NA,NA
"Hoy terminamos la segunda ronda: ¿Aún sigues en camino? <U+0001F3AE><U+26BD>

En estos enlaces a la plataforma puedes ver el fixture:… https://t.co/buD99Y86Y4",FALSE,29,NA,2021-08-03 15:47:02,TRUE,NA,"1422584803820462081",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",0,FALSE,FALSE,NA,NA
"¡La segunda ronda eliminatoria en juego! <U+0001F3AE><U+26BD><U+FE0F>

Nuestro seleccionado @edisonflores135 sigue con vida en el torneo. <U+0001F442>… https://t.co/UYpV53Tp2m",FALSE,27,NA,2021-08-02 22:31:46,TRUE,NA,"1422324270341009408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",0,FALSE,FALSE,NA,NA
"¡Tiende la mano! <U+0001F91D>

Nos sumamos a la campaña impulsada por @FIFAcom  para fortalecer nuestra salud mental, combatir… https://t.co/GQDPaiqZe5",FALSE,62,NA,2021-08-02 20:36:10,TRUE,NA,"1422295177771864074",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",6,FALSE,FALSE,NA,NA
"¡Es hoy! <U+0001F3AE><U+26BD><U+FE0F>

Si no jugaste aún, tienes la última oportunidad de seguir en el torneo que consagra al mejor jugador… https://t.co/IU0090RfpG",FALSE,26,NA,2021-08-01 14:38:51,TRUE,NA,"1421842870634532868",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",0,FALSE,FALSE,NA,NA
"¡A jugar! <U+0001F3AE>

Continuamos la primera ronda hasta el 1 de agosto. Revisa tu correo para conocer a tu rival y ¡rétalo… https://t.co/ARK5NHXCQc",FALSE,34,NA,2021-07-30 22:30:37,TRUE,NA,"1421236816632557568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",3,FALSE,FALSE,NA,NA
"¡Empezamos el torneo! <U+0001F3AE><U+0001F3C6>

Ya se pone en juego la primera ronda.

Si estás habilitado a jugar, recibirás un correo c… https://t.co/Zp5IPyh5f8",FALSE,36,NA,2021-07-29 15:14:02,TRUE,NA,"1420764559934038029",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",1,FALSE,FALSE,NA,NA
"¡La 1º FanCup online, el torneo de #FIFA21 para jugadores aficionados más importante del país, ya está por empezar!… https://t.co/AYGSW0Gzot",FALSE,46,NA,2021-07-29 00:27:10,TRUE,NA,"1420541373007245314",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",2,FALSE,FALSE,NA,NA
"Un día como hoy, en 1927, se fundó @SportBoys. 

¡Felicidades a todos los hinchas del club 'rosado' que celebran en… https://t.co/oMdjM6SeOA",FALSE,232,NA,2021-07-28 19:38:50,TRUE,NA,"1420468813485780995",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",27,FALSE,FALSE,NA,NA
"¡Cerca al Mundial! <U+0001F64C><U+0001F3FB>

Nuestro eSeleccionado @MagicJs7 y @domenicosuarezo, campeón de la eLiga1, se juegan el pase… https://t.co/gmcLmEIOxc",FALSE,104,NA,2021-06-25 15:49:47,TRUE,NA,"1408452368417624065",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",8,FALSE,FALSE,NA,NA
"La @TuFPF lamenta el sensible fallecimiento de Eleazar Soria Ibarra, histórico futbolista de nuestra @SeleccionPeru… https://t.co/IuoYJ4esrU",FALSE,1470,NA,2021-06-25 03:08:30,TRUE,NA,"1408260785759997955",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",160,FALSE,FALSE,NA,NA
"¡Ellos también juegan! <U+0001F4AA>

Hoy desde el mediodía, nuestros eSeleccionados @elegpt97,@MagicJs7 y el campeón de la… https://t.co/QVyUtUjV8u",FALSE,179,NA,2021-06-23 15:27:22,TRUE,NA,"1407721953092423680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",23,FALSE,FALSE,NA,NA
"¡Las gracias serán eternas! <U+2764><U+FE0F><U+26BD><U+FE0F>

Por darnos un gran ejemplo, compartir tu pasión y entender nuestros sueños. Siemp… https://t.co/ACyGHkK1om",FALSE,416,NA,2021-06-20 15:18:08,TRUE,NA,"1406632466660614146",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",69,FALSE,FALSE,NA,NA
"Saludamos afectuosamente a la Federación de Fútbol de Chile <U+0001F1E8><U+0001F1F1> en su 126° aniversario. 

¡Muchas felicidades! <U+0001F389> https://t.co/sa73cNWBeC",FALSE,1467,NA,2021-06-19 15:02:35,FALSE,NA,"1406266165438124035",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",80,FALSE,FALSE,NA,NA
"Saludamos afectuosamente a la @APFOficial en su 115° aniversario. 

¡Muchas felicidades! <U+0001F389> https://t.co/anQFnETgPp",FALSE,305,NA,2021-06-18 14:28:03,FALSE,NA,"1405895085401817088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",13,FALSE,FALSE,NA,NA
"Resolución FPF N° 006-FPF-2021 referida a los Grupos de Interés de la @TuFPF  <U+25B6><U+FE0F> https://t.co/nKroGoosMb https://t.co/AsjxealB96",FALSE,123,NA,2021-06-15 04:12:58,FALSE,NA,"1404653131976294404",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",4,FALSE,FALSE,NA,NA
"La @TuFPF saluda afectuosamente al @ipdperu en su 40° aniversario de vida institucional trabajando por el deporte p… https://t.co/vhDeiWF4n1",FALSE,195,NA,2021-06-12 15:36:08,TRUE,NA,"1403737893743607811",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",12,FALSE,FALSE,NA,NA
"Saludamos afectuosamente a la @CBF_Futebol en su 107° aniversario. 

¡Muchas felicidades! <U+0001F38A> https://t.co/etKkdctGA1",FALSE,397,NA,2021-06-08 17:57:13,FALSE,NA,"1402323844182970368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",14,FALSE,FALSE,NA,NA
"Un día como hoy, en 1919, se fundó @Grau_Oficial.

¡Muchas felicidades al histórico equipo piurano y a todos los hi… https://t.co/5zOzY8DwVQ",FALSE,151,NA,2021-06-05 21:29:27,TRUE,NA,"1401290094804353024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",10,FALSE,FALSE,NA,NA
"La @TuFPF lamenta el sensible fallecimiento del reconocido periodista y narrador deportivo, Juan Iglesias Menéndez.… https://t.co/sSactNCCQa",FALSE,183,NA,2021-06-04 18:31:49,TRUE,NA,"1400883003203653641",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",15,FALSE,FALSE,NA,NA
"Eleazar Soria Ibarra,  histórico defensor de la @SeleccionPeru <U+0001F1F5><U+0001F1EA> en la década del 70 donde se logró esa preciada… https://t.co/ubS2TZ6I5H",FALSE,524,NA,2021-06-03 18:46:06,TRUE,NA,"1400524210288697345",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",44,FALSE,FALSE,NA,NA
"#ComunicadoFPF Participación Selección Peruana en la Copa América 2021 <U+25B6><U+FE0F> https://t.co/32r1tEvCoO https://t.co/BOHVUSmGx7",FALSE,268,NA,2021-06-03 00:06:42,FALSE,NA,"1400242502763003904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",30,FALSE,FALSE,NA,NA
"La @TuFPF lamenta el sensible fallecimiento de Ottorino Sartor, campeón de la @CopaAmerica 1975 y mundialista en Ar… https://t.co/usIqvIOSO0",FALSE,552,NA,2021-06-02 21:39:17,TRUE,NA,"1400205403208785923",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",76,FALSE,FALSE,NA,NA
"Saludamos a @ClubSCristal por ser el ganador de la Fase 1 de la #Liga1Betsson.

¡Felicidades a todos los 'rimenses'… https://t.co/v2hpHFWqCk",FALSE,856,NA,2021-06-01 01:28:12,TRUE,NA,"1399538236360384513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",60,FALSE,FALSE,NA,NA
"¡Orgullo peruano! <U+0001F44F><U+0001F3FB><U+0001F1F5><U+0001F1EA>

Felicitamos a Yoshimar Yotún y Juan Reynoso por el título de la @LigaBBVAMX con @CruzAzul y… https://t.co/EDUJ56uhbE",FALSE,2732,NA,2021-05-31 22:14:52,TRUE,NA,"1399489584048836614",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",280,FALSE,FALSE,NA,NA
"La @TuFPF saluda afectuosamente a la @FEFecuador en sus 96 años de vida institucional. 

¡Muchas felicidades y los… https://t.co/w3n3LBzgVd",FALSE,216,NA,2021-05-30 15:40:57,TRUE,NA,"1399028063061557250",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",14,FALSE,FALSE,NA,NA
"¡Listos para que ruede el balón! <U+26BD><U+FE0F><U+0001F64C><U+0001F3FC>

Así quedó el fixture para el inicio de la Liga Femenina 2021. https://t.co/JSR5s6RJNQ",FALSE,379,NA,2021-05-24 18:02:49,FALSE,NA,"1396889436693188625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",66,FALSE,FALSE,NA,NA
"¡Feliz día, chicas! <U+0001F64B><U+0001F3FB><U+200D><U+2640><U+FE0F>

La @TuFPF expresa su reconocimiento y saludo a todas las futbolistas de nuestro país en… https://t.co/0RQQuOEhug",FALSE,576,NA,2021-05-23 22:42:01,TRUE,NA,"1396597311787110403",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",58,FALSE,FALSE,NA,NA
"¡Lo que tanto esperabas! <U+0001F64B><U+0001F3FB><U+200D><U+2640><U+FE0F>

Este lunes no te pierdas toda la información oficial acerca de la Liga Femenina 202… https://t.co/7EtfSqwP21",FALSE,282,NA,2021-05-22 14:41:54,TRUE,NA,"1396114099306700809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",36,FALSE,FALSE,NA,NA
"Un día como hoy, en 1904, se fundó @FIFAcom, el ente máximo del fútbol mundial.

¡Muchas felicidades en su 117 aniv… https://t.co/hltHtlfnoa",FALSE,293,NA,2021-05-21 15:05:30,TRUE,NA,"1395757648985874436",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",11,FALSE,FALSE,NA,NA
"¡Vamos calentando motores! <U+0001F4AA><U+0001F3FB>

Pronto serás parte de un gran acontecimiento. ¿Estás preparado?

#HinchaDeCorazón https://t.co/BvoLvZk51T",FALSE,342,NA,2021-05-20 01:04:42,FALSE,NA,"1395183667031519234",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",11,FALSE,FALSE,NA,NA
"¡Un momento histórico! <U+26BD><U+FE0F><U+0001F481><U+200D><U+2640><U+FE0F>

Así fue la presentación del canal oficial que transmitirá la Liga Femenina 2021 con… https://t.co/wj0cZ02Spq",FALSE,304,NA,2021-05-08 03:13:38,TRUE,NA,"1390867459997982721",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",51,FALSE,FALSE,NA,NA
"¡Atención! <U+0001F6A8>

En los próximos días, anunciaremos nuestras nuevas redes sociales para que sigas toda la información… https://t.co/A0RA5nPJDu",FALSE,345,NA,2021-05-08 00:47:02,TRUE,NA,"1390830570301796359",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",34,FALSE,FALSE,NA,NA
"¡Todo listo! <U+0001F64B><U+0001F3FB><U+200D><U+2640><U+FE0F><U+26BD><U+FE0F>

No te pierdas el importante anuncio sobre la Liga Femenina 2021 este viernes desde las 12:00… https://t.co/XFKSh3m482",FALSE,131,NA,2021-05-07 01:00:05,TRUE,NA,"1390471462671187971",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",19,FALSE,FALSE,NA,NA
"¡Momento clave para el fútbol femenino! <U+0001F64B><U+0001F3FB><U+200D><U+2640><U+FE0F>

Te presentamos los pormenores de lo que fue la presentación de la al… https://t.co/UIz8ltBpAN",FALSE,203,NA,2021-05-01 01:34:19,TRUE,NA,"1388305751072980994",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",35,FALSE,FALSE,NA,NA
"¡Trabajando por el fútbol femenino! <U+0001F64B><U+0001F3FB><U+26BD>

@TuFPF y el Grupo MEDIAPRO firman importante acuerdo para transmitir por t… https://t.co/R75rpagQYu",FALSE,484,NA,2021-04-30 20:14:01,TRUE,NA,"1388225146037710850",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",80,FALSE,FALSE,NA,NA
"La @TuFPF lamenta el sensible fallecimiento de José Cordova Solorzano, ex vicepresidente del @CCDMunicipal y ex pre… https://t.co/SZe6XR2K0V",FALSE,83,NA,2021-04-30 15:51:18,TRUE,NA,"1388159033199243264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",7,FALSE,FALSE,NA,NA
"¡Atención a todos los amantes del fútbol femenino! <U+26BD><U+0001F469><U+0001F3FB> https://t.co/y4ZZAjZS84",FALSE,232,NA,2021-04-30 01:54:38,FALSE,NA,"1387948477326495752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",44,FALSE,FALSE,NA,NA
"Un día como hoy, en 2016, se fundó @GOLPERUoficial. 

¡Muchas felicidades y los mejores deseos en su quinto anivers… https://t.co/kjbxdM4Etb",FALSE,238,NA,2021-04-29 20:55:44,TRUE,NA,"1387873255697039367",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",10,FALSE,FALSE,NA,NA
"La @TuFPF lamenta el sensible fallecimiento de Sandra Huertas Polo, madre de Paolo Hurtado, futbolista de nuestra… https://t.co/0Eo8f1EJe1",FALSE,958,NA,2021-04-21 19:37:52,TRUE,NA,"1384954556468051972",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",78,FALSE,FALSE,NA,NA
"Por primera vez en la historia, el diseño de las medallas de la @CopaAmerica nacerá en los hinchas y tú puedes ser… https://t.co/Utqe5KHqmR",FALSE,119,NA,2021-04-20 17:12:54,TRUE,NA,"1384555687481589763",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",20,FALSE,FALSE,NA,NA
"¡Seguridad total! <U+0001F97C><U+26BD>

Le damos la bienvenida a @unilabs como nuevo socio estratégico de la @TuFPF. Se une a nuestro… https://t.co/xMuBeOzrl3",FALSE,49,NA,2021-04-16 21:18:33,TRUE,NA,"1383167954871848965",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",5,FALSE,FALSE,NA,NA
"¡Las inspecciones continúan! <U+26BD><U+FE0F><U+0001F481><U+200D><U+2640><U+FE0F>

Personal de @TuFPF ahora supervisó las instalaciones de entrenamiento del plan… https://t.co/Lk5jyOWbqL",FALSE,51,NA,2021-04-16 16:33:20,TRUE,NA,"1383096181069381636",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",2,FALSE,FALSE,NA,NA
"¡Preparando el regreso! <U+0001F64B><U+0001F3FB><U+200D><U+2640><U+FE0F>

Personal de @TuFPF supervisó el centro de trabajos del plantel femenino de @clubucv… https://t.co/gF9HFF06Ss",FALSE,76,NA,2021-04-16 02:37:28,TRUE,NA,"1382885828465205248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",6,FALSE,FALSE,NA,NA
"Tras gestión de @TuFPF, el Gobierno autorizó que los equipos peruanos que participen de la @Libertadores y… https://t.co/hv3x0epptV",FALSE,365,NA,2021-04-15 02:18:39,TRUE,NA,"1382518702239854596",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",48,FALSE,FALSE,NA,NA
"¡No te lo pierdas! <U+261D><U+FE0F>

Conéctate este jueves desde las 5:00 p.m. a nuestra transmisión vía Facebook Live para conoc… https://t.co/Ci7ggkEWLJ",FALSE,55,NA,2021-04-14 23:24:12,TRUE,NA,"1382474802255032323",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",1,FALSE,FALSE,NA,NA
"Un día como hoy, en 1981, se fundó @ADCantolao. 

¡Muchas felicidades al cuadro 'Delfín'! <U+0001F389> https://t.co/ynNx7bcplO",FALSE,63,NA,2021-04-14 17:31:43,FALSE,NA,"1382386096596738048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",2,FALSE,FALSE,NA,NA
"¡Tarde de exámenes! <U+0001F489>

El plantel de @FutFemeninoU pasó pruebas moleculares en las instalaciones del @MonumentalU_… https://t.co/rslEXdFAnq",FALSE,174,NA,2021-04-14 00:34:36,TRUE,NA,"1382130128550047747",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",11,FALSE,FALSE,NA,NA
"¡Turno de las 'santas'! <U+0001F64B><U+0001F3FB><U+200D><U+2640><U+FE0F>

Bajo supervisión del personal de @TuFPF, el plantel femenino de @Club_USMP pasó prue… https://t.co/sMhNzJommU",FALSE,88,NA,2021-04-12 22:48:59,TRUE,NA,"1381741165331034115",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",5,FALSE,FALSE,NA,NA
"En conjunto con @EvolucionCSF, apoyamos el trabajo de nuestras selecciones juveniles, para generar más oportunidade… https://t.co/FqCgIS779m",FALSE,31,NA,2021-04-10 23:50:32,TRUE,NA,"1381031876496928769",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",7,FALSE,FALSE,NA,NA
"¡Todos los cuidados! <U+0001F637>

El plantel de @SCfemenino pasó pruebas moleculares de descarte de COVID-19 en La Florida, p… https://t.co/zCQzzv1o39",FALSE,96,NA,2021-04-09 21:18:35,TRUE,NA,"1380631249379811328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",4,FALSE,FALSE,NA,NA
"¡Pruebas de rigor! <U+0001F489>

Bajo la supervisión de @TuFPF, el plantel femenino de @ClubALoficial pasó pruebas moleculares… https://t.co/MZyaDU05yj",FALSE,130,NA,2021-04-09 21:16:50,TRUE,NA,"1380630811096059910",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",6,FALSE,FALSE,NA,NA
"Con el objetivo de valorar la exposición que reciben las marcas en el contenido publicado en nuestras redes sociale… https://t.co/cDkvgUu1nP",FALSE,70,NA,2021-04-08 18:47:16,TRUE,NA,"1380230779888934914",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",10,FALSE,FALSE,NA,NA
"El @ipdperu comunicó a @TuFPF la autorización para el inicio del protocolo de entrenamientos de clubes que particip… https://t.co/pPqQUev4f0",FALSE,428,NA,2021-04-07 02:05:03,TRUE,NA,"1379616178516209664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",89,FALSE,FALSE,NA,NA
"¡Trabajando por el desarrollo de la @SeleccionPeru <U+0001F1F5><U+0001F1EA> ! 

Nuestras selecciones de Futsal y Fútbol Playa continúan p… https://t.co/6kF266je3v",FALSE,35,NA,2021-04-05 23:12:04,TRUE,NA,"1379210257721925634",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",3,FALSE,FALSE,NA,NA
"La @TuFPF lamenta el sensible fallecimiento de Carlos Enciso Pérez Palma, reconocido periodista deportivo y jefe de… https://t.co/DOsJDlv4py",FALSE,205,NA,2021-04-02 16:39:49,TRUE,NA,"1378024381453045761",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",25,FALSE,FALSE,NA,NA
"¡Sé parte del sistema del fútbol peruano! <U+26BD>

Conoce el proceso de admisión para los nuevos grupos de interés que pe… https://t.co/WLqOMaRuu9",FALSE,23,NA,2021-03-30 19:30:00,TRUE,NA,"1376980044287991811",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",1,FALSE,FALSE,NA,NA
"La @TuFPF saluda afectuosamente a la @AUFOficial en sus 121 años de vida institucional. 

¡Muchas felicidades y los… https://t.co/6Hiq9A8NUR",FALSE,225,NA,2021-03-30 15:50:34,TRUE,NA,"1376924824069672973",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",7,FALSE,FALSE,NA,NA
"Un día como hoy, en 1915, se fundó @MelgarOficial. 

¡Felicitaciones a todos sus hinchas! <U+0001F389> https://t.co/e3A2BOZyKu",FALSE,305,NA,2021-03-25 15:01:38,FALSE,NA,"1375100567433924610",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TuFPF",16,FALSE,FALSE,NA,NA
"#ComunicadoFPF <U+25B6><U+FE0F> https://t.co/oO07yCfrBP https://t.co/MIpsHu7VIb",FALSE,366,NA,2021-03-19 20:59:17,FALSE,NA,"1373016249119170560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",82,FALSE,FALSE,NA,NA
"#ComunicadoFPF <U+25B6><U+FE0F> https://t.co/jfqk50h5hn https://t.co/UbgUq2WZWA",FALSE,477,NA,2021-03-17 19:04:46,FALSE,NA,"1372262653377318916",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuFPF",145,FALSE,FALSE,NA,NA
"La @TuFPF lamenta el sensible fallecimiento de Gerardo Flores, periodista de @GOLPERUoficial con una destacada tray… https://t.co/gIu9Hw1Ncs",FALSE,1126,NA,2021-03-13 02:32:50,TRUE,NA,"1370563472329748482",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",115,FALSE,FALSE,NA,NA
"¡Valientes y responsables! <U+0001F44F>

Esfuerzo, lucha y dedicación son palabras que definen a la mujer peruana, pilar indis… https://t.co/NJYjh2iJHl",FALSE,95,NA,2021-03-08 14:01:46,TRUE,NA,"1368924910853177349",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TuFPF",23,FALSE,FALSE,NA,NA
"La @TuFPF lamenta el sensible fallecimiento de Miguel Miranda, ex portero de nuestra @SeleccionPeru <U+0001F1F5><U+0001F1EA> en la década… https://t.co/X9q40Chf1a",FALSE,1126,NA,2021-03-07 01:06:16,TRUE,NA,"1368367358864224258",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",172,FALSE,FALSE,NA,NA
"En una reunión con presencia de @TuFPF, @CONMEBOL decidió suspender las fechas 5 y 6 de las Clasificatorias al Mund… https://t.co/x6gks06gtF",FALSE,104,NA,2021-03-06 18:15:36,TRUE,NA,"1368264014279622662",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",21,FALSE,FALSE,NA,NA
"Un día como hoy, en 2012, se fundó @fcCarlosStein16.

¡Muchas felicidades y los mejores deseos! <U+0001F389> https://t.co/fhpM412L9T",FALSE,194,NA,2021-03-06 13:33:51,FALSE,NA,"1368193109092401152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",10,FALSE,FALSE,NA,NA
"La @TuFPF lamenta el sensible fallecimiento de Manuel Motta, exfutbolista que militó en clubes como Atlético Chalac… https://t.co/tNIjpfzuPy",FALSE,157,NA,2021-02-25 23:40:12,TRUE,NA,"1365084209996587009",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",15,FALSE,FALSE,NA,NA
"¡Ya conocen a sus rivales! <U+0001F91C><U+0001F91B>

Esta mañana, se realizó el sorteo de la @LibertadoresFEM que se jugará del 5 al 21 d… https://t.co/6OpUrHdcYi",FALSE,183,NA,2021-02-23 20:58:25,TRUE,NA,"1364318720034758663",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",11,FALSE,FALSE,NA,NA
"Un día como hoy, en 1893, se fundó la @afa.  

¡Felicidades a la familia del fútbol argentino por su 128° aniversar… https://t.co/sdBHXfqpoL",FALSE,167,NA,2021-02-21 15:58:02,TRUE,NA,"1363518353055309825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",15,FALSE,FALSE,NA,NA
